plate,sample,yield,dilution,well,max v [420],kobs,s,vmax correction per [s]
31,r240d,0.8,0.01,a12,2.20e-02,2.49e+02,0.075,4.81e-07
31,r240d,0.8,0.01,b12,1.62e-02,1.83e+02,0.01875,3.83e-07
31,r240d,0.8,0.01,c12,7.14e-03,8.09e+01,0.00469,2.90e-07
31,r240d,0.8,0.01,d12,2.27e-03,2.57e+01,0.00117,2.78e-07
31,r240d,0.8,0.01,e12,6.41e-04,7.27e+00,0.00029,1.57e-07
31,r240d,0.8,0.01,f12,1.76e-04,1.99e+00,0.00007,4.12e-07
31,r240d,0.8,0.01,g12,4.84e-05,5.49e-01,0.00002,3.65e-07
31,r240d,0.8,0.01,h12,-2.28e-05,-2.58e-01,0,4.26e-0732
32,e222y,0.7,0.01,b1,4.16e-04,5.39e+00,0.01875,3.83e-07
32,e222y,0.7,0.01,c1,2.18e-04,2.83e+00,0.00469,2.90e-07
32,e222y,0.7,0.01,d1,6.87e-05,8.90e-01,0.00117,2.78e-07
32,e222y,0.7,0.01,e1,2.37e-05,3.07e-01,0.00029,1.57e-07
32,e222y,0.7,0.01,f1,1.22e-05,1.58e-01,0.00007,4.12e-07
32,e222y,0.7,0.01,g1,-1.39e-05,-1.80e-01,0.00002,3.65e-07
32,e222y,0.7,0.01,h1,-1.54e-05,-2.00e-01,0,4.26e-07
32,e222y,0.7,0.01,a2,7.56e-04,9.79e+00,0.075,4.81e-07
32,e222y,0.7,0.01,b2,3.40e-04,4.40e+00,0.01875,3.83e-07
32,e222y,0.7,0.01,c2,2.61e-04,3.38e+00,0.00469,2.90e-07
32,e222y,0.7,0.01,d2,6.52e-05,8.44e-01,0.00117,2.78e-07
32,e222y,0.7,0.01,e2,3.55e-05,4.60e-01,0.00029,1.57e-07
32,e222y,0.7,0.01,f2,1.41e-05,1.83e-01,0.00007,4.12e-07
32,e222y,0.7,0.01,g2,9.68e-06,1.25e-01,0.00002,3.65e-07
32,e222y,0.7,0.01,h2,-6.70e-06,-8.67e-02,0,4.26e-07
32,e222y,0.7,0.01,a3,7.58e-04,9.82e+00,0.075,4.81e-07
32,e222y,0.7,0.01,b3,4.26e-04,5.52e+00,0.01875,3.83e-07
32,e222y,0.7,0.01,c3,2.81e-04,3.63e+00,0.00469,2.90e-07
32,e222y,0.7,0.01,d3,7.61e-05,9.85e-01,0.00117,2.78e-07
32,e222y,0.7,0.01,e3,3.59e-05,4.64e-01,0.00029,1.57e-07
32,e222y,0.7,0.01,f3,9.52e-06,1.23e-01,0.00007,4.12e-07
32,e222y,0.7,0.01,g3,6.45e-06,8.36e-02,0.00002,3.65e-07
32,e222y,0.7,0.01,h3,-9.92e-06,-1.29e-01,0,4.26e-07
32,i244e,0.6,0.01,a4,3.39e-02,5.12e+02,0.075,4.81e-07
32,i244e,0.6,0.01,b4,2.11e-02,3.18e+02,0.01875,3.83e-07
32,i244e,0.6,0.01,c4,1.50e-02,2.26e+02,0.00469,2.90e-07
32,i244e,0.6,0.01,d4,6.20e-03,9.37e+01,0.00117,2.78e-07
32,i244e,0.6,0.01,e4,2.28e-03,3.44e+01,0.00029,1.57e-07
32,i244e,0.6,0.01,f4,9.70e-04,1.47e+01,0.00007,4.12e-07
32,i244e,0.6,0.01,g4,2.28e-04,3.44e+00,0.00002,3.65e-07
32,i244e,0.6,0.01,h4,4.36e-06,6.59e-02,0,4.26e-07
32,i244e,0.6,0.01,a5,3.44e-02,5.20e+02,0.075,4.81e-07
32,i244e,0.6,0.01,b5,1.96e-02,2.96e+02,0.01875,3.83e-07
32,i244e,0.6,0.01,c5,1.61e-02,2.43e+02,0.00469,2.90e-07
32,i244e,0.6,0.01,d5,8.56e-03,1.29e+02,0.00117,2.78e-07
32,i244e,0.6,0.01,e5,3.28e-03,4.96e+01,0.00029,1.57e-07
32,i244e,0.6,0.01,f5,6.64e-04,1.00e+01,0.00007,4.12e-07
32,i244e,0.6,0.01,g5,1.76e-04,2.67e+00,0.00002,3.65e-07
32,i244e,0.6,0.01,h5,-5.16e-06,-7.80e-02,0,4.26e-07
32,i244e,0.6,0.01,a6,3.08e-02,4.66e+02,0.075,4.81e-07
32,i244e,0.6,0.01,b6,2.09e-02,3.16e+02,0.01875,3.83e-07
32,i244e,0.6,0.01,c6,1.62e-02,2.45e+02,0.00469,2.90e-07
32,i244e,0.6,0.01,d6,7.05e-03,1.06e+02,0.00117,2.78e-07
32,i244e,0.6,0.01,e6,2.53e-03,3.82e+01,0.00029,1.57e-07
32,i244e,0.6,0.01,f6,3.35e-04,5.05e+00,0.00007,4.12e-07
32,i244e,0.6,0.01,g6,1.09e-04,1.64e+00,0.00002,3.65e-07
32,i244e,0.6,0.01,h6,-7.47e-06,-1.13e-01,0,4.26e-07
32,n163c,1.1,0.01,a7,2.93e-03,2.41e+01,0.075,4.81e-07
32,n163c,1.1,0.01,b7,2.47e-03,2.04e+01,0.01875,3.83e-07
32,n163c,1.1,0.01,c7,1.24e-03,1.03e+01,0.00469,2.90e-07
32,n163c,1.1,0.01,d7,4.93e-04,4.06e+00,0.00117,2.78e-07
32,n163c,1.1,0.01,e7,1.53e-04,1.26e+00,0.00029,1.57e-07
32,n163c,1.1,0.01,f7,3.78e-05,3.12e-01,0.00007,4.12e-07
32,n163c,1.1,0.01,g7,1.31e-05,1.08e-01,0.00002,3.65e-07
32,n163c,1.1,0.01,h7,6.45e-06,5.32e-02,0,4.26e-07
32,n163c,1.1,0.01,a8,3.07e-03,2.53e+01,0.075,4.81e-07
32,n163c,1.1,0.01,b8,2.37e-03,1.96e+01,0.01875,3.83e-07
32,n163c,1.1,0.01,c8,1.54e-03,1.27e+01,0.00469,2.90e-07
32,n163c,1.1,0.01,d8,6.28e-04,5.17e+00,0.00117,2.78e-07
32,n163c,1.1,0.01,e8,1.95e-04,1.61e+00,0.00029,1.57e-07
32,n163c,1.1,0.01,f8,5.70e-05,4.69e-01,0.00007,4.12e-07
32,n163c,1.1,0.01,g8,1.49e-05,1.23e-01,0.00002,3.65e-07
32,n163c,1.1,0.01,h8,5.63e-06,4.64e-02,0,4.26e-07
32,n163c,1.1,0.01,a9,2.84e-03,2.34e+01,0.075,4.81e-07
32,n163c,1.1,0.01,b9,2.37e-03,1.95e+01,0.01875,3.83e-07
32,n163c,1.1,0.01,c9,1.51e-03,1.25e+01,0.00469,2.90e-07
32,n163c,1.1,0.01,d9,6.96e-04,5.74e+00,0.00117,2.78e-07
32,n163c,1.1,0.01,e9,1.57e-04,1.30e+00,0.00029,1.57e-07
32,n163c,1.1,0.01,f9,5.23e-05,4.31e-01,0.00007,4.12e-07
32,n163c,1.1,0.01,g9,1.37e-05,1.13e-01,0.00002,3.65e-07
32,n163c,1.1,0.01,h9,-7.50e-06,-6.18e-02,0,4.26e-07
32,n163d,0.9,0.01,a10,1.15e-03,1.16e+01,0.075,4.81e-07
32,n163d,0.9,0.01,b10,5.97e-04,6.01e+00,0.01875,3.83e-07
32,n163d,0.9,0.01,c10,4.21e-04,4.24e+00,0.00469,2.90e-07
32,n163d,0.9,0.01,d10,1.32e-04,1.33e+00,0.00117,2.78e-07
32,n163d,0.9,0.01,e10,3.87e-05,3.90e-01,0.00029,1.57e-07
32,n163d,0.9,0.01,f10,1.50e-05,1.51e-01,0.00007,4.12e-07
32,n163d,0.9,0.01,g10,9.86e-06,9.93e-02,0.00002,3.65e-07
32,n163d,0.9,0.01,h10,-7.56e-06,-7.62e-02,0,4.26e-07
32,n163d,0.9,0.01,a11,1.07e-03,1.08e+01,0.075,4.81e-07
32,n163d,0.9,0.01,b11,6.50e-04,6.54e+00,0.01875,3.83e-07
32,n163d,0.9,0.01,c11,3.49e-04,3.52e+00,0.00469,2.90e-07
32,n163d,0.9,0.01,d11,9.95e-05,1.00e+00,0.00117,2.78e-07
32,n163d,0.9,0.01,e11,3.34e-05,3.37e-01,0.00029,1.57e-07
32,n163d,0.9,0.01,f11,1.15e-05,1.16e-01,0.00007,4.12e-07
32,n163d,0.9,0.01,g11,-1.03e-05,-1.04e-01,0.00002,3.65e-07
32,n163d,0.9,0.01,h11,-1.31e-05,-1.32e-01,0,4.26e-07
32,n163d,0.9,0.01,a12,1.03e-03,1.04e+01,0.075,4.81e-07
32,n163d,0.9,0.01,b12,6.75e-04,6.80e+00,0.01875,3.83e-07
32,n163d,0.9,0.01,c12,3.29e-04,3.31e+00,0.00469,2.90e-07
32,n163d,0.9,0.01,d12,1.09e-04,1.10e+00,0.00117,2.78e-07
32,n163d,0.9,0.01,e12,3.42e-05,3.45e-01,0.00029,1.57e-07
32,n163d,0.9,0.01,f12,1.60e-05,1.61e-01,0.00007,4.12e-07
32,n163d,0.9,0.01,g12,-1.66e-05,-1.68e-01,0.00002,3.65e-07
32,n163d,0.9,0.01,h12,6.38e-06,6.43e-02,0,4.26e-0733
33,e222r,0.151,0.1,b1,7.27e-03,4.37e+01,0.01875,3.83e-07
33,e222r,0.151,0.1,c1,5.59e-03,3.36e+01,0.00469,2.90e-07
33,e222r,0.151,0.1,d1,2.29e-03,1.38e+01,0.00117,2.78e-07
33,e222r,0.151,0.1,e1,6.11e-04,3.67e+00,0.00029,1.57e-07
33,e222r,0.151,0.1,f1,1.59e-04,9.55e-01,0.00007,4.12e-07
33,e222r,0.151,0.1,g1,4.45e-05,2.67e-01,0.00002,3.65e-07
33,e222r,0.151,0.1,h1,-1.69e-05,-1.02e-01,0,4.26e-07
33,e222r,0.151,0.1,a2,5.76e-03,3.46e+01,0.075,4.81e-07
33,e222r,0.151,0.1,b2,6.91e-03,4.15e+01,0.01875,3.83e-07
33,e222r,0.151,0.1,c2,4.46e-03,2.68e+01,0.00469,2.90e-07
33,e222r,0.151,0.1,d2,1.46e-03,8.78e+00,0.00117,2.78e-07
33,e222r,0.151,0.1,e2,3.86e-04,2.32e+00,0.00029,1.57e-07
33,e222r,0.151,0.1,f2,8.56e-05,5.14e-01,0.00007,4.12e-07
33,e222r,0.151,0.1,g2,2.17e-05,1.30e-01,0.00002,3.65e-07
33,e222r,0.151,0.1,h2,-1.99e-05,-1.19e-01,0,4.26e-07
33,e222r,0.151,0.1,a3,5.83e-03,3.50e+01,0.075,4.81e-07
33,e222r,0.151,0.1,b3,6.65e-03,3.99e+01,0.01875,3.83e-07
33,e222r,0.151,0.1,c3,4.68e-03,2.81e+01,0.00469,2.90e-07
33,e222r,0.151,0.1,d3,1.71e-03,1.03e+01,0.00117,2.78e-07
33,e222r,0.151,0.1,e3,4.76e-04,2.86e+00,0.00029,1.57e-07
33,e222r,0.151,0.1,f3,1.18e-04,7.09e-01,0.00007,4.12e-07
33,e222r,0.151,0.1,g3,2.39e-05,1.43e-01,0.00002,3.65e-07
33,e222r,0.151,0.1,h3,-1.10e-05,-6.60e-02,0,4.26e-07
33,q19c,0.404,0.1,a4,2.23e-04,5.00e-01,0.075,4.81e-07
33,q19c,0.404,0.1,b4,2.74e-05,6.14e-02,0.01875,3.83e-07
33,q19c,0.404,0.1,c4,-2.44e-05,-5.48e-02,0.00469,2.90e-07
33,q19c,0.404,0.1,d4,-1.81e-05,-4.06e-02,0.00117,2.78e-07
33,q19c,0.404,0.1,e4,-1.81e-05,-4.06e-02,0.00029,1.57e-07
33,q19c,0.404,0.1,f4,-1.03e-05,-2.31e-02,0.00007,4.12e-07
33,q19c,0.404,0.1,g4,-1.92e-05,-4.30e-02,0.00002,3.65e-07
33,q19c,0.404,0.1,h4,-1.83e-05,-4.10e-02,0,4.26e-07
33,q19c,0.404,0.1,a5,2.65e-04,5.94e-01,0.075,4.81e-07
33,q19c,0.404,0.1,b5,5.27e-05,1.18e-01,0.01875,3.83e-07
33,q19c,0.404,0.1,d5,4.76e-06,1.07e-02,0.00117,2.78e-07
33,q19c,0.404,0.1,e5,-2.47e-05,-5.55e-02,0.00029,1.57e-07
33,q19c,0.404,0.1,f5,-1.70e-05,-3.80e-02,0.00007,4.12e-07
33,q19c,0.404,0.1,g5,-1.47e-05,-3.31e-02,0.00002,3.65e-07
33,q19c,0.404,0.1,h5,-1.39e-05,-3.12e-02,0,4.26e-07
33,q19c,0.404,0.1,a6,2.62e-04,5.88e-01,0.075,4.81e-07
33,q19c,0.404,0.1,b6,2.23e-05,5.00e-02,0.01875,3.83e-07
33,q19c,0.404,0.1,d6,-3.09e-05,-6.93e-02,0.00117,2.78e-07
33,q19c,0.404,0.1,e6,-1.74e-05,-3.90e-02,0.00029,1.57e-07
33,q19c,0.404,0.1,f6,-1.14e-05,-2.56e-02,0.00007,4.12e-07
33,q19c,0.404,0.1,g6,-9.37e-06,-2.10e-02,0.00002,3.65e-07
33,q19c,0.404,0.1,h6,-1.19e-05,-2.68e-02,0,4.26e-07
33,wt 12,0.843,0.01,a7,3.28e-02,3.52e+02,0.075,4.81e-07
33,wt 12,0.843,0.01,b7,2.64e-02,2.84e+02,0.01875,3.83e-07
33,wt 12,0.843,0.01,c7,1.43e-02,1.54e+02,0.00469,2.90e-07
33,wt 12,0.843,0.01,d7,6.04e-03,6.50e+01,0.00117,2.78e-07
33,wt 12,0.843,0.01,e7,1.58e-03,1.70e+01,0.00029,1.57e-07
33,wt 12,0.843,0.01,f7,3.86e-04,4.15e+00,0.00007,4.12e-07
33,wt 12,0.843,0.01,g7,8.22e-05,8.84e-01,0.00002,3.65e-07
33,wt 12,0.843,0.01,h7,-5.07e-06,-5.46e-02,0,4.26e-07
33,wt 12,0.843,0.01,a8,3.24e-02,3.48e+02,0.075,4.81e-07
33,wt 12,0.843,0.01,b8,2.28e-02,2.45e+02,0.01875,3.83e-07
33,wt 12,0.843,0.01,c8,1.76e-02,1.89e+02,0.00469,2.90e-07
33,wt 12,0.843,0.01,d8,9.00e-03,9.68e+01,0.00117,2.78e-07
33,wt 12,0.843,0.01,e8,3.46e-03,3.72e+01,0.00029,1.57e-07
33,wt 12,0.843,0.01,f8,8.73e-04,9.39e+00,0.00007,4.12e-07
33,wt 12,0.843,0.01,g8,2.19e-04,2.35e+00,0.00002,3.65e-07
33,wt 12,0.843,0.01,h8,-9.94e-06,-1.07e-01,0,4.26e-07
33,wt 12,0.843,0.01,a9,3.00e-02,3.23e+02,0.075,4.81e-07
33,wt 12,0.843,0.01,b9,2.25e-02,2.42e+02,0.01875,3.83e-07
33,wt 12,0.843,0.01,c9,1.37e-02,1.47e+02,0.00469,2.90e-07
33,wt 12,0.843,0.01,d9,6.15e-03,6.62e+01,0.00117,2.78e-07
33,wt 12,0.843,0.01,e9,1.69e-03,1.82e+01,0.00029,1.57e-07
33,wt 12,0.843,0.01,f9,4.29e-04,4.61e+00,0.00007,4.12e-07
33,wt 12,0.843,0.01,g9,1.15e-04,1.24e+00,0.00002,3.65e-07
33,wt 12,0.843,0.01,h9,-8.90e-06,-9.57e-02,0,4.26e-074
4,s17a,0.654,0.01,b1,3.70e-02,5.13e+02,0.01875,3.83e-07
4,s17a,0.654,0.01,c1,1.35e-02,1.87e+02,0.00469,2.90e-07
4,s17a,0.654,0.01,d1,6.12e-03,8.48e+01,0.00117,2.78e-07
4,s17a,0.654,0.01,e1,2.39e-03,3.31e+01,0.00029,1.57e-07
4,s17a,0.654,0.01,f1,4.08e-04,5.66e+00,0.00007,4.12e-07
4,s17a,0.654,0.01,g1,1.32e-04,1.82e+00,0.00002,3.65e-07
4,s17a,0.654,0.01,h1,1.85e-17,2.57e-13,0,4.26e-07
4,s17a,0.654,0.01,a2,2.46e-02,3.41e+02,0.075,4.81e-07
4,s17a,0.654,0.01,b2,2.62e-02,3.63e+02,0.01875,3.83e-07
4,s17a,0.654,0.01,c2,1.32e-02,1.83e+02,0.00469,2.90e-07
4,s17a,0.654,0.01,d2,1.03e-02,1.43e+02,0.00117,2.78e-07
4,s17a,0.654,0.01,e2,2.08e-03,2.88e+01,0.00029,1.57e-07
4,s17a,0.654,0.01,f2,6.09e-04,8.44e+00,0.00007,4.12e-07
4,s17a,0.654,0.01,g2,1.58e-04,2.18e+00,0.00002,3.65e-07
4,s17a,0.654,0.01,h2,-3.06e-17,-4.25e-13,0,4.26e-07
4,s17a,0.654,0.01,a3,5.11e-02,7.08e+02,0.075,4.81e-07
4,s17a,0.654,0.01,b3,2.39e-02,3.31e+02,0.01875,3.83e-07
4,s17a,0.654,0.01,c3,1.31e-02,1.81e+02,0.00469,2.90e-07
4,s17a,0.654,0.01,d3,5.34e-03,7.40e+01,0.00117,2.78e-07
4,s17a,0.654,0.01,e3,1.81e-03,2.51e+01,0.00029,1.57e-07
4,s17a,0.654,0.01,f3,7.67e-04,1.06e+01,0.00007,4.12e-07
4,s17a,0.654,0.01,g3,9.94e-05,1.38e+00,0.00002,3.65e-07
4,s17a,0.654,0.01,h3,1.27e-17,1.76e-13,0,4.26e-07
4,d403a,0.12,0.1,a4,6.85e-05,5.17e-01,0.075,4.81e-07
4,d403a,0.12,0.1,b4,5.19e-05,3.92e-01,0.01875,3.83e-07
4,d403a,0.12,0.1,c4,-4.09e-17,-3.09e-13,0.00469,2.90e-07
4,d403a,0.12,0.1,d4,6.47e-06,4.89e-02,0.00117,2.78e-07
4,d403a,0.12,0.1,e4,-1.28e-05,-9.69e-02,0.00029,1.57e-07
4,d403a,0.12,0.1,f4,3.09e-17,2.34e-13,0.00007,4.12e-07
4,d403a,0.12,0.1,h4,1.46e-17,1.10e-13,0,4.26e-07
4,d403a,0.12,0.1,a5,1.04e-04,7.83e-01,0.075,4.81e-07
4,d403a,0.12,0.1,b5,4.30e-05,3.25e-01,0.01875,3.83e-07
4,d403a,0.12,0.1,c5,1.68e-05,1.27e-01,0.00469,2.90e-07
4,d403a,0.12,0.1,d5,1.57e-05,1.19e-01,0.00117,2.78e-07
4,d403a,0.12,0.1,e5,-1.75e-17,-1.32e-13,0.00029,1.57e-07
4,d403a,0.12,0.1,f5,-3.11e-18,-2.35e-14,0.00007,4.12e-07
4,d403a,0.12,0.1,g5,1.83e-17,1.39e-13,0.00002,3.65e-07
4,d403a,0.12,0.1,h5,8.19e-18,6.19e-14,0,4.26e-07
4,d403a,0.12,0.1,a6,1.25e-04,9.48e-01,0.075,4.81e-07
4,d403a,0.12,0.1,b6,4.79e-05,3.62e-01,0.01875,3.83e-07
4,d403a,0.12,0.1,c6,2.36e-05,1.79e-01,0.00469,2.90e-07
4,d403a,0.12,0.1,d6,2.35e-17,1.77e-13,0.00117,2.78e-07
4,d403a,0.12,0.1,e6,0.00e+00,0.00e+00,0.00029,1.57e-07
4,d403a,0.12,0.1,f6,-4.19e-18,-3.17e-14,0.00007,4.12e-07
4,d403a,0.12,0.1,g6,1.14e-17,8.58e-14,0.00002,3.65e-07
4,d403a,0.12,0.1,h6,-6.52e-17,-4.93e-13,0,4.26e-07
4,y18a,0.172,0.1,a7,2.56e-02,1.35e+02,0.075,4.81e-07
4,y18a,0.172,0.1,b7,1.64e-02,8.66e+01,0.01875,3.83e-07
4,y18a,0.172,0.1,c7,6.06e-03,3.19e+01,0.00469,2.90e-07
4,y18a,0.172,0.1,d7,1.73e-03,9.10e+00,0.00117,2.78e-07
4,y18a,0.172,0.1,e7,5.36e-04,2.83e+00,0.00029,1.57e-07
4,y18a,0.172,0.1,f7,1.64e-04,8.66e-01,0.00007,4.12e-07
4,y18a,0.172,0.1,g7,4.24e-05,2.24e-01,0.00002,3.65e-07
4,y18a,0.172,0.1,h7,1.23e-05,6.49e-02,0,4.26e-07
4,y18a,0.172,0.1,a8,2.50e-02,1.32e+02,0.075,4.81e-07
4,y18a,0.172,0.1,b8,1.23e-02,6.50e+01,0.01875,3.83e-07
4,y18a,0.172,0.1,c8,4.97e-03,2.62e+01,0.00469,2.90e-07
4,y18a,0.172,0.1,d8,1.41e-03,7.46e+00,0.00117,2.78e-07
4,y18a,0.172,0.1,e8,3.81e-04,2.01e+00,0.00029,1.57e-07
4,y18a,0.172,0.1,f8,1.13e-04,5.97e-01,0.00007,4.12e-07
4,y18a,0.172,0.1,g8,5.20e-05,2.74e-01,0.00002,3.65e-07
4,y18a,0.172,0.1,h8,3.45e-17,1.82e-13,0,4.26e-07
4,y18a,0.172,0.1,a9,2.83e-02,1.49e+02,0.075,4.81e-07
4,y18a,0.172,0.1,b9,1.21e-02,6.40e+01,0.01875,3.83e-07
4,y18a,0.172,0.1,c9,4.58e-03,2.42e+01,0.00469,2.90e-07
4,y18a,0.172,0.1,d9,1.34e-03,7.09e+00,0.00117,2.78e-07
4,y18a,0.172,0.1,e9,4.37e-04,2.30e+00,0.00029,1.57e-07
4,y18a,0.172,0.1,f9,1.24e-04,6.55e-01,0.00007,4.12e-07
4,y18a,0.172,0.1,g9,4.24e-05,2.24e-01,0.00002,3.65e-07
4,y18a,0.172,0.1,h9,-1.12e-17,-5.93e-14,0,4.26e-07
4,w328c,0.22,0.1,a10,2.33e-03,9.59e+00,0.075,4.81e-07
4,w328c,0.22,0.1,b10,2.46e-03,1.01e+01,0.01875,3.83e-07
4,w328c,0.22,0.1,c10,1.39e-03,5.73e+00,0.00469,2.90e-07
4,w328c,0.22,0.1,d10,5.58e-04,2.30e+00,0.00117,2.78e-07
4,w328c,0.22,0.1,e10,1.72e-04,7.09e-01,0.00029,1.57e-07
4,w328c,0.22,0.1,f10,5.58e-05,2.30e-01,0.00007,4.12e-07
4,w328c,0.22,0.1,g10,2.91e-05,1.20e-01,0.00002,3.65e-07
4,w328c,0.22,0.1,h10,2.30e-17,9.46e-14,0,4.26e-07
4,w328c,0.22,0.1,a11,2.15e-03,8.87e+00,0.075,4.81e-07
4,w328c,0.22,0.1,b11,2.08e-03,8.56e+00,0.01875,3.83e-07
4,w328c,0.22,0.1,c11,1.24e-03,5.09e+00,0.00469,2.90e-07
4,w328c,0.22,0.1,d11,4.21e-04,1.74e+00,0.00117,2.78e-07
4,w328c,0.22,0.1,e11,1.60e-04,6.59e-01,0.00029,1.57e-07
4,w328c,0.22,0.1,f11,6.30e-05,2.60e-01,0.00007,4.12e-07
4,w328c,0.22,0.1,g11,3.64e-05,1.50e-01,0.00002,3.65e-07
4,w328c,0.22,0.1,h11,8.75e-18,3.61e-14,0,4.26e-07
4,w328c,0.22,0.1,a12,2.27e-03,9.34e+00,0.075,4.81e-07
4,w328c,0.22,0.1,b12,2.40e-03,9.87e+00,0.01875,3.83e-07
4,w328c,0.22,0.1,c12,1.26e-03,5.19e+00,0.00469,2.90e-07
4,w328c,0.22,0.1,d12,4.14e-04,1.71e+00,0.00117,2.78e-07
4,w328c,0.22,0.1,e12,1.52e-04,6.27e-01,0.00029,1.57e-07
4,w328c,0.22,0.1,f12,4.55e-05,1.87e-01,0.00007,4.12e-07
4,w328c,0.22,0.1,g12,3.45e-05,1.42e-01,0.00002,3.65e-07
4,w328c,0.22,0.1,h12,2.93e-17,1.21e-13,0,4.26e-075
5,a357a,1.924,0.01,b1,1.16e-01,545.866,0.01875,3.83e-07
5,a357a,1.924,0.01,c1,7.16e-02,337.5696,0.00469,2.90e-07
5,a357a,1.924,0.01,d1,2.54e-02,119.5859,0.00117,2.78e-07
5,a357a,1.924,0.01,e1,8.21e-03,38.70056,0.00029,1.57e-07
5,a357a,1.924,0.01,f1,2.07e-03,9.755819,0.00007,4.12e-07
5,a357a,1.924,0.01,g1,5.18e-04,2.438955,0.00002,3.65e-07
5,a357a,1.924,0.01,h1,-1.31e-17,0,0,4.26e-07
5,a357a,1.924,0.01,a2,1.38e-01,650.3641,0.075,4.81e-07
5,a357a,1.924,0.01,b2,1.14e-01,539.1689,0.01875,3.83e-07
5,a357a,1.924,0.01,c2,8.75e-02,412.2833,0.00469,2.90e-07
5,a357a,1.924,0.01,d2,2.67e-02,125.7518,0.00117,2.78e-07
5,a357a,1.924,0.01,e2,7.38e-03,34.77652,0.00029,1.57e-07
5,a357a,1.924,0.01,f2,1.91e-03,8.990433,0.00007,4.12e-07
5,a357a,1.924,0.01,g2,5.42e-04,2.556047,0.00002,3.65e-07
5,a357a,1.924,0.01,h2,4.42e-18,0,0,4.26e-07
5,a357a,1.924,0.01,a3,1.46e-01,689.2417,0.075,4.81e-07
5,a357a,1.924,0.01,b3,1.19e-01,560.02,0.01875,3.83e-07
5,a357a,1.924,0.01,c3,9.67e-02,455.7932,0.00469,2.90e-07
5,a357a,1.924,0.01,d3,2.83e-02,133.1972,0.00117,2.78e-07
5,a357a,1.924,0.01,e3,8.02e-03,37.80665,0.00029,1.57e-07
5,a357a,1.924,0.01,f3,1.98e-03,9.316007,0.00007,4.12e-07
5,a357a,1.924,0.01,g3,5.02e-04,2.364701,0.00002,3.65e-07
5,a357a,1.924,0.01,h3,-8.66e-18,0,0,4.26e-07
5,n163a,0.737,0.1,a4,4.53e-03,5.572326,0.075,4.81e-07
5,n163a,0.737,0.1,b4,3.63e-03,4.46815,0.01875,3.83e-07
5,n163a,0.737,0.1,c4,1.44e-03,1.776673,0.00469,2.90e-07
5,n163a,0.737,0.1,d4,4.27e-04,0.524875,0.00117,2.78e-07
5,n163a,0.737,0.1,e4,1.80e-04,0.221432,0.00029,1.57e-07
5,n163a,0.737,0.1,f4,2.85e-05,0.035041,0.00007,4.12e-07
5,n163a,0.737,0.1,g4,1.64e-05,0.020155,0.00002,3.65e-07
5,n163a,0.737,0.1,h4,4.94e-05,0.060769,0,4.26e-07
5,n163a,0.737,0.1,a5,4.73e-03,5.821344,0.075,4.81e-07
5,n163a,0.737,0.1,b5,3.65e-03,4.494244,0.01875,3.83e-07
5,n163a,0.737,0.1,c5,1.31e-03,1.605939,0.00469,2.90e-07
5,n163a,0.737,0.1,d5,3.62e-04,0.4451,0.00117,2.78e-07
5,n163a,0.737,0.1,e5,1.32e-04,0.161787,0.00029,1.57e-07
5,n163a,0.737,0.1,f5,4.79e-05,0.058899,0.00007,4.12e-07
5,n163a,0.737,0.1,g5,3.52e-05,0.043243,0.00002,3.65e-07
5,n163a,0.737,0.1,h5,3.70e-05,0.045479,0,4.26e-07
5,n163a,0.737,0.1,a6,4.49e-03,5.522374,0.075,4.81e-07
5,n163a,0.737,0.1,b6,3.29e-03,4.041689,0.01875,3.83e-07
5,n163a,0.737,0.1,c6,1.29e-03,1.581336,0.00469,2.90e-07
5,n163a,0.737,0.1,d6,5.02e-04,0.617325,0.00117,2.78e-07
5,n163a,0.737,0.1,e6,1.11e-04,0.136438,0.00029,1.57e-07
5,n163a,0.737,0.1,f6,3.52e-05,0.043243,0.00007,4.12e-07
5,n163a,0.737,0.1,g6,1.49e-17,0,0.00002,3.65e-07
5,n163a,0.737,0.1,h6,1.82e-05,0.022367,0,4.26e-07
5,h373r,1.193,0.01,a7,8.54e-02,649.0206,0.075,4.81e-07
5,h373r,1.193,0.01,b7,7.09e-02,538.7794,0.01875,3.83e-07
5,h373r,1.193,0.01,c7,4.50e-02,341.7408,0.00469,2.90e-07
5,h373r,1.193,0.01,d7,1.42e-02,108.1778,0.00117,2.78e-07
5,h373r,1.193,0.01,e7,3.84e-03,29.17811,0.00029,1.57e-07
5,h373r,1.193,0.01,f7,9.63e-04,7.318707,0.00007,4.12e-07
5,h373r,1.193,0.01,g7,2.57e-04,1.952884,0.00002,3.65e-07
5,h373r,1.193,0.01,h7,6.18e-05,0.469797,0,4.26e-07
5,h373r,1.193,0.01,a8,8.70e-02,661.4518,0.075,4.81e-07
5,h373r,1.193,0.01,b8,6.85e-02,520.3513,0.01875,3.83e-07
5,h373r,1.193,0.01,c8,3.85e-02,292.6378,0.00469,2.90e-07
5,h373r,1.193,0.01,d8,1.28e-02,96.90263,0.00117,2.78e-07
5,h373r,1.193,0.01,e8,3.40e-03,25.8711,0.00029,1.57e-07
5,h373r,1.193,0.01,f8,8.65e-04,6.572558,0.00007,4.12e-07
5,h373r,1.193,0.01,g8,7.27e-04,5.521193,0.00002,3.65e-07
5,h373r,1.193,0.01,h8,4.08e-05,0.31032,0,4.26e-07
